date,value,topic,variable_long,variable_short,location,unit,source,update,public,description
2019-12-31,78,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-12-31,14,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-12-31,360,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2019-12-31,597,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,604,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,1018,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,119,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,159,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,819,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,1337,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,187,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,210,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,475,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,97,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,305,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,75,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,272,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,1,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,321,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,1084,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,90,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,0,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,67,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,102,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,125,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,84,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,292,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,NA,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,658,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,49,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,2012,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,3874,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,943,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,860,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,916,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,114,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,14,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,292,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-01-31,735,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,504,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,1009,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,115,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,167,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,783,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,1239,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,191,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,202,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,477,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,83,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,250,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,74,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,362,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,0,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,237,Soziales,Beratungsinhalt Paarbeziehung,inhalt_paarbeziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,1110,Soziales,Beratungsinhalt Psychisches Leiden,inhalt_leiden_psychisch,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,67,Soziales,Beratungsinhalt Sexualität,inhalt_sexualitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,0,Soziales,Beratungsinhalt Sorge wegen Infektion,inhalt_sorge_infektion,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,46,Soziales,Beratungsinhalt Spiritualität / Lebenssinn,inhalt_spiritualitaet_lebenssinn,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,74,Soziales,Beratungsinhalt Suchtverhalten,inhalt_suchtverhalten,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,119,Soziales,Beratungsinhalt Suizidalität,inhalt_suizidalitaet,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,80,Soziales,Beratungsinhalt Verlust / Trauer / Tod,inhalt_verlust_trauer_tod,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,313,Soziales,Beratungsinhalt Verschiedenes,inhalt_verschiedenes,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,NA,Soziales,Geschlecht Divers,geschlecht_divers,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,649,Soziales,Geschlecht Männlich,geschlecht_maennlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,22,Soziales,Geschlecht nicht bestimmbar,geschlecht_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,1907,Soziales,Geschlecht Weiblich,geschlecht_weiblich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,3553,Soziales,Kontaktaufnahmen total,kontaktaufnahmen_total,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,750,Soziales,Kontakthäufigkeit Erster Kontakt,kontakt_erstmalig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,829,Soziales,"Kontakthäufigkeit Gelegentlicher, wiederholter Kontakt",kontakt_gelegentlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,999,Soziales,Kontakthäufigkeit Regelmässiger Kontakt,kontakt_regelmaessig,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,NA,Soziales,Zusätzliche Beanspruchung aufgelegt,zus_beanspruchung_aufgelegt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,NA,Soziales,Zusätzliche Beanspruchung Chat ohne Inhalt,zus_beanspruchung_chat_ohne_inhalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,109,Soziales,Zusätzliche Beanspruchung Fehlanruf,zus_beanspruchung_fehlanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,31,Soziales,Zusätzliche Beanspruchung Juxanruf,zus_beanspruchung_juxanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,265,Soziales,Zusätzliche Beanspruchung Schweigeanruf,zus_beanspruchung_schweigeanruf,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-02-28,570,Soziales,Zusätzliche Beanspruchung Verschobenes Gespräch,zus_beanspruchung_verschobenes_gespraech,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,572,Soziales,Alter 19 - 40 J.,alter_19_bis_40,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,1139,Soziales,Alter 41 - 65 J.,alter_41_bis_65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,97,Soziales,Alter bis 18 J.,alter_bis_18,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,256,Soziales,Alter nicht bestimmbar,alter_unbestimmt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,888,Soziales,Alter über 65 J.,alter_ue65,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,1544,Soziales,Beratungsinhalt Alltagsbewältigung,inhalt_alltagsbewaeltigung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,221,Soziales,Beratungsinhalt Arbeit / Ausbildung,inhalt_arbeit_ausbildung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,177,Soziales,Beratungsinhalt Beziehung allgemein,inhalt_beziehung_allgemein,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,500,Soziales,Beratungsinhalt Einsamkeit,inhalt_einsamkeit,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,69,Soziales,Beratungsinhalt Existenzprobleme,inhalt_existenzprobleme,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,259,Soziales,Beratungsinhalt Familie / Erziehung,inhalt_familie_erziehung,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,75,Soziales,Beratungsinhalt Gewalt,inhalt_gewalt,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,324,Soziales,Beratungsinhalt Körperliches Leiden,inhalt_leiden_koerperlich,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
2020-03-31,2,Soziales,Beratungsinhalt Medienerziehung/Swisscom,inhalt_medienerziehung_swisscom,ZH,Anzahl,Dargebotene Hand,monatlich,ja,https://github.com/statistikZH/covid19monitoring_social_DargeboteneHand/blob/main/README.md
